order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_14155,CUST_1968,2024-01-21,3516,UPI,Delivered,Chennai
ORD_14156,CUST_7662,2023-12-20,522,Card,Delivered,Bangalore
ORD_14157,CUST_4218,2024-04-02,2884,Card,Delivered,Kolkata
ORD_14158,CUST_8321,2024-05-22,390,COD,Delivered,Pune
ORD_14159,CUST_7981,2024-01-30,4090,COD,Returned,Mumbai
ORD_14160,CUST_1584,2024-04-01,1369,Card,Cancelled,Pune
ORD_14161,CUST_2697,2024-05-07,2075,Netbanking,Delivered,Kolkata
ORD_14162,CUST_6731,2024-04-12,668,Card,Delivered,Pune
ORD_14163,CUST_5144,2024-04-06,3921,COD,Returned,Hyderabad
ORD_14164,CUST_6607,2024-03-16,831,Netbanking,Delivered,Delhi
ORD_14165,CUST_2786,2023-12-27,349,Netbanking,Delivered,Pune
ORD_14166,CUST_7433,2024-01-13,4362,Netbanking,Delivered,Chennai
ORD_14167,CUST_6263,2024-02-11,5123,Netbanking,Delivered,Chennai
ORD_14168,CUST_3925,2024-05-18,3393,COD,Delivered,Mumbai
ORD_14169,CUST_7454,2024-01-04,2234,COD,Delivered,Chennai
ORD_14170,CUST_2884,2024-01-25,4550,Card,Delivered,Mumbai
ORD_14171,CUST_8881,2023-12-08,692,Netbanking,Cancelled,Kolkata
ORD_14172,CUST_8504,2024-05-09,3474,Card,Cancelled,Chennai
ORD_14173,CUST_6385,2024-02-12,2985,COD,Delivered,Bangalore
ORD_14174,CUST_1305,2023-12-30,2562,UPI,Delivered,Kolkata
ORD_14175,CUST_7095,2024-04-07,2906,Netbanking,Delivered,Delhi
ORD_14176,CUST_3075,2024-02-25,2520,UPI,Delivered,Hyderabad
ORD_14177,CUST_6623,2024-04-26,1213,COD,Delivered,Kolkata
ORD_14178,CUST_3955,2024-01-31,853,UPI,Returned,Hyderabad
ORD_14179,CUST_6498,2023-12-25,735,UPI,Delivered,Hyderabad
ORD_14180,CUST_1515,2024-03-07,1882,UPI,Delivered,Chennai
ORD_14181,CUST_6673,2024-01-17,3332,COD,Delivered,Chennai
ORD_14182,CUST_8253,2023-12-30,2703,Card,Delivered,Hyderabad
ORD_14183,CUST_8366,2024-05-03,4112,COD,Delivered,Delhi
ORD_14184,CUST_2108,2024-01-09,1733,COD,Delivered,Delhi
ORD_14185,CUST_8297,2024-04-26,2936,Card,Delivered,Delhi
ORD_14186,CUST_3936,2024-02-09,1684,Card,Returned,Pune
ORD_14187,CUST_8328,2024-04-04,830,Netbanking,Delivered,Mumbai
ORD_14188,CUST_6205,2024-05-26,5094,UPI,Delivered,Delhi
ORD_14189,CUST_4504,2024-05-04,4626,Netbanking,Delivered,Hyderabad
ORD_14190,CUST_5246,2023-12-07,1921,Card,Delivered,Delhi
ORD_14191,CUST_1775,2024-02-24,3930,Card,Delivered,Mumbai
ORD_14192,CUST_4964,2024-03-30,1673,Card,Delivered,Hyderabad
ORD_14193,CUST_7860,2024-01-16,323,Netbanking,Delivered,Delhi
ORD_14194,CUST_7448,2024-02-11,1591,COD,Delivered,Mumbai
ORD_14195,CUST_4848,2024-04-28,2815,Netbanking,Delivered,Kolkata
ORD_14196,CUST_4476,2024-02-24,3297,Netbanking,Cancelled,Chennai
ORD_14197,CUST_7795,2023-12-26,4453,Card,Cancelled,Bangalore
ORD_14198,CUST_4318,2024-05-27,878,UPI,Delivered,Delhi
ORD_14199,CUST_8623,2024-04-08,742,UPI,Delivered,Chennai
ORD_14200,CUST_8196,2024-03-26,2613,Netbanking,Delivered,Chennai
ORD_14201,CUST_2909,2024-04-04,4499,UPI,Delivered,Pune
ORD_14202,CUST_1263,2024-04-25,3539,Card,Delivered,Hyderabad
ORD_14203,CUST_3260,2024-04-08,2680,Netbanking,Returned,Mumbai
ORD_14204,CUST_1477,2024-03-26,2628,COD,Delivered,Mumbai
ORD_14205,CUST_5382,2024-02-27,1263,Card,Cancelled,Kolkata
ORD_14206,CUST_8393,2024-05-18,2872,Netbanking,Delivered,Mumbai
ORD_14207,CUST_2734,2023-12-09,4820,Netbanking,Returned,Mumbai
ORD_14208,CUST_7530,2023-12-08,1803,Netbanking,Delivered,Delhi
ORD_14209,CUST_8507,2024-04-27,2706,COD,Delivered,Bangalore
ORD_14210,CUST_7639,2024-01-18,5177,Netbanking,Delivered,Delhi
ORD_14211,CUST_6214,2024-01-29,2110,UPI,Delivered,Mumbai
ORD_14212,CUST_8982,2024-01-20,4167,UPI,Delivered,Hyderabad
ORD_14213,CUST_7818,2024-04-02,3149,COD,Delivered,Chennai
ORD_14214,CUST_5361,2024-05-25,5203,Card,Delivered,Delhi
ORD_14215,CUST_4652,2024-04-20,4694,COD,Delivered,Bangalore
ORD_14216,CUST_8176,2024-03-15,579,Card,Returned,Pune
ORD_14217,CUST_4522,2023-12-07,803,Card,Delivered,Mumbai
ORD_14218,CUST_6948,2023-12-22,4328,UPI,Delivered,Hyderabad
ORD_14219,CUST_1596,2024-04-24,2497,Netbanking,Delivered,Hyderabad
ORD_14220,CUST_3282,2023-12-10,445,UPI,Delivered,Pune
ORD_14221,CUST_1780,2024-02-28,1568,UPI,Delivered,Mumbai
ORD_14222,CUST_6003,2024-01-17,1073,COD,Returned,Mumbai
ORD_14223,CUST_3216,2024-03-12,5058,Netbanking,Cancelled,Hyderabad
ORD_14224,CUST_6991,2024-05-12,3762,Card,Delivered,Kolkata
ORD_14225,CUST_4975,2023-12-21,4365,Card,Delivered,Hyderabad
ORD_14226,CUST_1982,2024-04-23,1949,COD,Delivered,Bangalore
ORD_14227,CUST_4979,2024-02-10,4538,COD,Delivered,Mumbai
ORD_14228,CUST_3511,2024-03-18,3367,Card,Delivered,Kolkata
ORD_14229,CUST_5927,2024-04-15,4099,Card,Delivered,Bangalore
ORD_14230,CUST_3720,2024-06-01,2357,COD,Delivered,Chennai
ORD_14231,CUST_6326,2024-05-26,5141,UPI,Delivered,Mumbai
ORD_14232,CUST_5837,2024-04-11,2388,UPI,Delivered,Bangalore
ORD_14233,CUST_1299,2024-01-30,4832,COD,Returned,Chennai
ORD_14234,CUST_1944,2024-01-12,3041,UPI,Delivered,Hyderabad
ORD_14235,CUST_5149,2024-03-08,3726,UPI,Delivered,Delhi
ORD_14236,CUST_4659,2024-03-14,778,Netbanking,Delivered,Chennai
ORD_14237,CUST_8719,2024-03-30,2798,COD,Delivered,Hyderabad
ORD_14238,CUST_6757,2023-12-13,3322,UPI,Delivered,Pune
ORD_14239,CUST_4664,2024-04-14,1966,Card,Delivered,Mumbai
ORD_14240,CUST_2333,2024-03-15,5276,Card,Returned,Pune
ORD_14241,CUST_6750,2024-05-15,2547,COD,Cancelled,Hyderabad
ORD_14242,CUST_2013,2024-05-25,5279,Netbanking,Delivered,Pune
ORD_14243,CUST_1028,2024-03-08,463,COD,Delivered,Hyderabad
ORD_14244,CUST_5696,2024-02-29,4842,COD,Delivered,Kolkata
ORD_14245,CUST_6376,2023-12-12,4662,UPI,Delivered,Mumbai
ORD_14246,CUST_2738,2024-04-13,3446,Netbanking,Delivered,Hyderabad
ORD_14247,CUST_2623,2024-01-29,3676,Card,Delivered,Hyderabad
ORD_14248,CUST_5909,2024-02-20,1466,COD,Delivered,Hyderabad
ORD_14249,CUST_7985,2024-02-03,4412,Netbanking,Delivered,Mumbai
ORD_14250,CUST_5494,2023-12-28,1455,UPI,Delivered,Pune
ORD_14251,CUST_4235,2023-12-23,4985,UPI,Returned,Hyderabad
ORD_14252,CUST_4086,2024-04-23,3307,UPI,Delivered,Mumbai
ORD_14253,CUST_8200,2024-05-28,306,Card,Returned,Chennai
ORD_14254,CUST_7255,2024-01-02,3608,Card,Delivered,Hyderabad
ORD_14255,CUST_2156,2024-02-16,2241,UPI,Returned,Pune
ORD_14256,CUST_5135,2024-05-06,1514,Card,Delivered,Bangalore
ORD_14257,CUST_5307,2023-12-22,1403,UPI,Delivered,Kolkata
ORD_14258,CUST_2742,2024-04-04,3663,UPI,Returned,Bangalore
ORD_14259,CUST_6102,2024-02-19,3794,Card,Delivered,Delhi
ORD_14260,CUST_3995,2024-03-05,754,COD,Delivered,Chennai
ORD_14261,CUST_3942,2023-12-18,4439,Card,Delivered,Delhi
ORD_14262,CUST_2953,2024-05-31,4158,Card,Delivered,Chennai
ORD_14263,CUST_2865,2024-04-07,696,COD,Delivered,Bangalore
ORD_14264,CUST_1182,2024-01-05,452,Netbanking,Delivered,Chennai
ORD_14265,CUST_4194,2024-03-27,2491,COD,Delivered,Chennai
ORD_14266,CUST_6368,2024-03-13,4809,UPI,Delivered,Hyderabad
ORD_14267,CUST_1858,2024-03-14,1682,Netbanking,Cancelled,Delhi
ORD_14268,CUST_5439,2024-05-19,4458,Netbanking,Returned,Bangalore
ORD_14269,CUST_6356,2024-03-10,1046,COD,Delivered,Chennai
ORD_14270,CUST_5936,2024-01-14,2307,UPI,Delivered,Bangalore
ORD_14271,CUST_1093,2024-05-04,1203,Netbanking,Delivered,Kolkata
ORD_14272,CUST_7447,2024-01-29,2102,Netbanking,Cancelled,Delhi
ORD_14273,CUST_8752,2024-01-01,3437,Netbanking,Cancelled,Kolkata
ORD_14274,CUST_4390,2024-05-16,3161,Card,Delivered,Hyderabad
ORD_14275,CUST_8450,2024-01-23,4347,UPI,Delivered,Bangalore
ORD_14276,CUST_8494,2024-01-24,1504,Netbanking,Cancelled,Delhi
ORD_14277,CUST_5760,2024-05-18,3333,UPI,Returned,Mumbai
ORD_14278,CUST_3906,2024-03-11,2125,COD,Returned,Chennai
ORD_14279,CUST_1218,2024-05-11,2139,UPI,Delivered,Mumbai
ORD_14280,CUST_8085,2024-02-01,1867,COD,Delivered,Pune
ORD_14281,CUST_5818,2024-05-29,3854,UPI,Delivered,Kolkata
ORD_14282,CUST_3520,2024-05-07,525,UPI,Delivered,Bangalore
ORD_14283,CUST_7948,2024-01-17,3380,Netbanking,Delivered,Mumbai
ORD_14284,CUST_1160,2024-03-29,5057,Card,Delivered,Kolkata
ORD_14285,CUST_5440,2024-05-29,1153,COD,Delivered,Chennai
ORD_14286,CUST_7434,2024-03-16,3883,Card,Delivered,Pune
ORD_14287,CUST_6404,2024-03-06,4924,Netbanking,Delivered,Chennai
ORD_14288,CUST_1658,2024-04-10,375,COD,Delivered,Delhi
ORD_14289,CUST_2945,2024-01-10,2284,UPI,Delivered,Pune
ORD_14290,CUST_8305,2024-02-01,1419,Card,Delivered,Pune
ORD_14291,CUST_4023,2024-05-02,2829,Netbanking,Delivered,Mumbai
ORD_14292,CUST_2258,2024-03-24,3010,COD,Delivered,Chennai
ORD_14293,CUST_4441,2023-12-21,1614,Card,Returned,Mumbai
ORD_14294,CUST_5276,2024-03-31,3575,UPI,Delivered,Delhi
ORD_14295,CUST_4285,2024-04-23,3551,Card,Cancelled,Pune
ORD_14296,CUST_6974,2024-03-17,1501,COD,Returned,Pune
ORD_14297,CUST_2860,2024-03-08,2082,UPI,Returned,Delhi
ORD_14298,CUST_6207,2023-12-22,3527,Card,Delivered,Mumbai
ORD_14299,CUST_6369,2024-03-08,695,Card,Delivered,Hyderabad
ORD_14300,CUST_3950,2024-03-30,547,COD,Delivered,Bangalore
ORD_14301,CUST_7821,2024-03-27,2967,Card,Delivered,Delhi
ORD_14302,CUST_5853,2023-12-31,2343,Card,Delivered,Bangalore
ORD_14303,CUST_8245,2024-02-20,3588,Netbanking,Delivered,Chennai
ORD_14304,CUST_8060,2024-05-17,2881,Netbanking,Cancelled,Delhi
ORD_14305,CUST_7867,2024-05-22,4717,Card,Delivered,Delhi
ORD_14306,CUST_6066,2024-02-19,3196,COD,Delivered,Mumbai
ORD_14307,CUST_8766,2024-03-06,2143,UPI,Delivered,Mumbai
ORD_14308,CUST_6715,2024-02-06,4207,Netbanking,Delivered,Chennai
ORD_14309,CUST_3072,2024-01-22,1277,UPI,Delivered,Delhi
ORD_14310,CUST_1376,2024-04-13,1150,Card,Delivered,Hyderabad
ORD_14311,CUST_6334,2024-03-15,1873,Netbanking,Delivered,Pune
ORD_14312,CUST_7394,2024-02-22,4492,UPI,Delivered,Delhi
ORD_14313,CUST_5566,2024-05-05,572,Card,Returned,Hyderabad
ORD_14314,CUST_3152,2024-05-03,3628,COD,Delivered,Mumbai
ORD_14315,CUST_5698,2023-12-24,2478,UPI,Delivered,Chennai
ORD_14316,CUST_8138,2024-03-26,1350,UPI,Delivered,Chennai
ORD_14317,CUST_2998,2024-03-31,5183,UPI,Delivered,Hyderabad
ORD_14318,CUST_8555,2024-03-01,2505,COD,Cancelled,Chennai
ORD_14319,CUST_8809,2024-03-09,4825,Card,Returned,Chennai
ORD_14320,CUST_6831,2024-02-16,364,Card,Delivered,Kolkata
ORD_14321,CUST_1181,2024-03-29,4153,COD,Cancelled,Pune
ORD_14322,CUST_8185,2024-03-09,305,Card,Delivered,Kolkata
ORD_14323,CUST_4098,2023-12-17,1764,Netbanking,Delivered,Hyderabad
ORD_14324,CUST_7110,2024-05-12,3132,UPI,Cancelled,Mumbai
ORD_14325,CUST_6900,2024-04-23,584,Card,Cancelled,Pune
ORD_14326,CUST_1045,2024-01-15,1688,COD,Delivered,Kolkata
ORD_14327,CUST_8315,2024-03-23,3723,Netbanking,Delivered,Hyderabad
ORD_14328,CUST_3273,2024-03-03,3002,COD,Delivered,Pune
ORD_14329,CUST_7783,2024-03-16,4708,Netbanking,Delivered,Pune
ORD_14330,CUST_8361,2024-02-20,3997,Card,Delivered,Kolkata
ORD_14331,CUST_4019,2024-01-13,2512,Card,Delivered,Chennai
ORD_14332,CUST_1916,2024-04-06,2372,COD,Returned,Pune
ORD_14333,CUST_3721,2023-12-14,2066,Card,Delivered,Hyderabad
ORD_14334,CUST_3163,2023-12-19,5077,Card,Delivered,Pune
ORD_14335,CUST_5286,2024-03-15,2049,Netbanking,Delivered,Bangalore
ORD_14336,CUST_4268,2024-01-04,2769,UPI,Delivered,Delhi
ORD_14337,CUST_1594,2023-12-19,4055,Netbanking,Delivered,Kolkata
ORD_14338,CUST_5946,2024-02-16,4604,UPI,Delivered,Mumbai
ORD_14339,CUST_5901,2024-02-23,4426,Netbanking,Delivered,Chennai
ORD_14340,CUST_8944,2024-01-10,2921,Netbanking,Cancelled,Hyderabad
ORD_14341,CUST_3113,2024-03-02,4402,Netbanking,Delivered,Chennai
ORD_14342,CUST_4340,2024-02-05,3154,UPI,Cancelled,Pune
ORD_14343,CUST_6707,2024-01-22,312,Card,Delivered,Bangalore
ORD_14344,CUST_7902,2024-04-01,4203,COD,Delivered,Kolkata
ORD_14345,CUST_3906,2023-12-05,1780,COD,Returned,Mumbai
ORD_14346,CUST_2753,2024-02-06,1333,Card,Returned,Hyderabad
ORD_14347,CUST_7958,2024-03-22,3301,Card,Delivered,Kolkata
ORD_14348,CUST_7828,2024-02-11,4113,UPI,Cancelled,Hyderabad
ORD_14349,CUST_3017,2023-12-26,874,UPI,Cancelled,Chennai
ORD_14350,CUST_2464,2024-01-08,2828,Netbanking,Delivered,Delhi
ORD_14351,CUST_7154,2024-04-18,2502,Netbanking,Delivered,Bangalore
ORD_14352,CUST_7014,2024-05-29,2492,COD,Delivered,Kolkata
ORD_14353,CUST_6861,2023-12-07,4867,UPI,Delivered,Hyderabad
ORD_14354,CUST_3949,2024-03-05,2238,UPI,Delivered,Hyderabad
ORD_14355,CUST_6880,2024-04-13,1160,Card,Delivered,Hyderabad
ORD_14356,CUST_2655,2024-03-20,2508,COD,Delivered,Mumbai
ORD_14357,CUST_1738,2024-05-20,994,Card,Returned,Delhi
ORD_14358,CUST_1168,2024-05-28,2666,Card,Delivered,Hyderabad
ORD_14359,CUST_6583,2024-04-09,2499,Netbanking,Returned,Pune
ORD_14360,CUST_7334,2024-01-07,2995,COD,Delivered,Bangalore
ORD_14361,CUST_6693,2024-04-30,2564,Card,Returned,Chennai
ORD_14362,CUST_5238,2024-05-12,3356,Card,Delivered,Mumbai
ORD_14363,CUST_2702,2024-02-05,1875,UPI,Delivered,Pune
ORD_14364,CUST_7308,2024-03-29,1211,Netbanking,Delivered,Hyderabad
ORD_14365,CUST_8104,2024-03-09,3177,Card,Delivered,Chennai
ORD_14366,CUST_7868,2024-01-04,5035,Card,Delivered,Kolkata
ORD_14367,CUST_1612,2024-01-31,917,UPI,Returned,Kolkata
ORD_14368,CUST_5826,2024-01-28,998,Netbanking,Delivered,Mumbai
ORD_14369,CUST_5203,2024-01-12,5022,UPI,Delivered,Bangalore
ORD_14370,CUST_8909,2024-03-25,4698,Netbanking,Delivered,Pune
ORD_14371,CUST_7976,2024-04-24,4635,UPI,Delivered,Hyderabad
ORD_14372,CUST_6963,2024-02-08,342,Card,Delivered,Mumbai
ORD_14373,CUST_7564,2024-03-08,3789,UPI,Delivered,Pune
ORD_14374,CUST_1627,2024-03-22,4039,COD,Delivered,Chennai
ORD_14375,CUST_7214,2024-03-21,1269,COD,Returned,Delhi
ORD_14376,CUST_6873,2023-12-20,1257,UPI,Cancelled,Mumbai
ORD_14377,CUST_4041,2024-05-11,2909,UPI,Delivered,Mumbai
ORD_14378,CUST_7625,2024-01-24,2603,Netbanking,Cancelled,Chennai
ORD_14379,CUST_3689,2024-01-11,2619,UPI,Delivered,Hyderabad
ORD_14380,CUST_2941,2024-05-13,1685,Card,Delivered,Delhi
ORD_14381,CUST_2466,2023-12-27,3808,COD,Delivered,Pune
ORD_14382,CUST_4441,2024-04-08,1392,Netbanking,Delivered,Bangalore
ORD_14383,CUST_7436,2024-03-17,3307,UPI,Returned,Pune
ORD_14384,CUST_5090,2024-01-01,4006,Card,Cancelled,Pune
ORD_14385,CUST_5104,2024-02-18,4174,Netbanking,Delivered,Mumbai
ORD_14386,CUST_5472,2024-02-16,4143,COD,Delivered,Mumbai
ORD_14387,CUST_6409,2024-01-12,4423,Netbanking,Cancelled,Hyderabad
ORD_14388,CUST_5424,2024-01-30,4222,COD,Cancelled,Mumbai
ORD_14389,CUST_5918,2023-12-06,376,Netbanking,Delivered,Delhi
ORD_14390,CUST_4869,2024-01-15,3422,Netbanking,Delivered,Mumbai
ORD_14391,CUST_6450,2024-01-24,3909,UPI,Cancelled,Chennai
ORD_14392,CUST_4981,2024-01-25,4661,UPI,Returned,Kolkata
ORD_14393,CUST_2672,2024-05-27,1870,COD,Delivered,Hyderabad
ORD_14394,CUST_1800,2024-01-24,2920,COD,Delivered,Mumbai
ORD_14395,CUST_3683,2024-01-04,4018,Card,Cancelled,Delhi
ORD_14396,CUST_8981,2024-01-10,4215,UPI,Delivered,Bangalore
ORD_14397,CUST_4610,2024-01-03,3484,Card,Delivered,Chennai
ORD_14398,CUST_5231,2024-01-31,2894,Card,Delivered,Hyderabad
ORD_14399,CUST_5400,2023-12-14,2025,Card,Returned,Hyderabad
ORD_14400,CUST_5794,2024-05-27,2981,Netbanking,Delivered,Bangalore
ORD_14401,CUST_1839,2024-02-28,4124,COD,Delivered,Delhi
ORD_14402,CUST_8915,2024-03-14,4419,UPI,Returned,Hyderabad
ORD_14403,CUST_2735,2024-05-07,3564,COD,Delivered,Chennai
ORD_14404,CUST_2166,2024-05-25,836,COD,Delivered,Bangalore
ORD_14405,CUST_8485,2024-05-29,1715,COD,Cancelled,Bangalore
ORD_14406,CUST_8030,2024-03-18,739,Card,Cancelled,Hyderabad
ORD_14407,CUST_6275,2023-12-22,4483,UPI,Delivered,Hyderabad
ORD_14408,CUST_8529,2024-02-02,3378,Card,Cancelled,Hyderabad
ORD_14409,CUST_7216,2023-12-25,5157,COD,Returned,Mumbai
ORD_14410,CUST_1607,2024-03-14,2874,Netbanking,Returned,Mumbai
ORD_14411,CUST_2512,2024-03-18,452,Netbanking,Delivered,Chennai
ORD_14412,CUST_8309,2024-03-10,4201,Card,Delivered,Pune
ORD_14413,CUST_2686,2024-03-31,3133,Netbanking,Delivered,Bangalore
ORD_14414,CUST_8457,2024-05-14,4630,Card,Delivered,Chennai
ORD_14415,CUST_3669,2024-05-24,637,UPI,Delivered,Kolkata
ORD_14416,CUST_2885,2023-12-16,1112,UPI,Cancelled,Kolkata
ORD_14417,CUST_5249,2024-03-14,2660,Netbanking,Returned,Delhi
ORD_14418,CUST_3806,2024-03-16,1463,UPI,Delivered,Mumbai
ORD_14419,CUST_8600,2024-05-14,3578,COD,Delivered,Hyderabad
ORD_14420,CUST_1307,2023-12-24,3241,COD,Cancelled,Bangalore
ORD_14421,CUST_2755,2024-04-13,1981,Card,Returned,Delhi
ORD_14422,CUST_5609,2024-04-06,4912,Netbanking,Delivered,Delhi
ORD_14423,CUST_5645,2024-05-21,1340,COD,Delivered,Chennai
ORD_14424,CUST_1373,2023-12-09,5046,COD,Returned,Pune
ORD_14425,CUST_7419,2024-03-23,3688,COD,Returned,Pune
ORD_14426,CUST_5546,2024-01-09,2011,Card,Delivered,Bangalore
ORD_14427,CUST_5590,2024-04-05,5008,Netbanking,Delivered,Kolkata
ORD_14428,CUST_1329,2024-04-10,2420,UPI,Delivered,Bangalore
ORD_14429,CUST_3749,2024-01-14,4966,COD,Delivered,Chennai
ORD_14430,CUST_5487,2024-01-07,4502,Card,Delivered,Bangalore
ORD_14431,CUST_5744,2024-01-31,2142,Netbanking,Cancelled,Mumbai
ORD_14432,CUST_8102,2023-12-30,831,Netbanking,Delivered,Delhi
ORD_14433,CUST_7766,2023-12-23,4090,Card,Cancelled,Delhi
ORD_14434,CUST_7222,2024-03-12,659,Card,Cancelled,Bangalore
ORD_14435,CUST_8424,2024-05-14,3232,COD,Delivered,Mumbai
ORD_14436,CUST_6109,2024-01-12,2502,Netbanking,Delivered,Bangalore
ORD_14437,CUST_5731,2024-01-25,380,UPI,Delivered,Chennai
ORD_14438,CUST_1714,2024-02-12,2364,UPI,Delivered,Bangalore
ORD_14439,CUST_4291,2024-02-27,2465,Netbanking,Returned,Mumbai
ORD_14440,CUST_2028,2024-02-03,5057,Card,Delivered,Bangalore
ORD_14441,CUST_3812,2024-05-25,420,COD,Delivered,Chennai
ORD_14442,CUST_4902,2024-03-02,4515,Netbanking,Cancelled,Hyderabad
ORD_14443,CUST_2705,2024-03-01,3371,Netbanking,Cancelled,Kolkata
ORD_14444,CUST_5325,2024-01-23,3952,Netbanking,Delivered,Kolkata
ORD_14445,CUST_3239,2024-04-25,2769,COD,Delivered,Chennai
ORD_14446,CUST_2362,2023-12-19,4230,COD,Delivered,Kolkata
ORD_14447,CUST_3852,2023-12-23,2242,COD,Cancelled,Pune
ORD_14448,CUST_5348,2024-02-01,809,COD,Delivered,Hyderabad
ORD_14449,CUST_1917,2024-03-23,2617,UPI,Delivered,Delhi
ORD_14450,CUST_4681,2023-12-12,2387,Netbanking,Delivered,Mumbai
ORD_14451,CUST_1595,2024-04-30,3859,COD,Returned,Pune
ORD_14452,CUST_4480,2024-02-02,2289,UPI,Cancelled,Bangalore
ORD_14453,CUST_1821,2024-03-12,1313,Netbanking,Delivered,Bangalore
ORD_14454,CUST_7372,2024-03-18,3072,Netbanking,Returned,Delhi
ORD_14455,CUST_1635,2024-01-16,2450,COD,Delivered,Chennai
ORD_14456,CUST_7430,2024-02-13,4134,UPI,Delivered,Delhi
ORD_14457,CUST_2590,2024-04-28,1693,Netbanking,Cancelled,Bangalore
ORD_14458,CUST_3723,2024-04-13,630,Netbanking,Delivered,Pune
ORD_14459,CUST_7888,2023-12-10,2088,COD,Delivered,Hyderabad
ORD_14460,CUST_4159,2024-03-19,4993,UPI,Delivered,Kolkata
ORD_14461,CUST_3097,2023-12-25,2290,Card,Returned,Bangalore
ORD_14462,CUST_6225,2023-12-26,3878,Card,Returned,Bangalore
ORD_14463,CUST_2398,2024-02-08,2611,Card,Cancelled,Pune
ORD_14464,CUST_8340,2024-05-16,3717,Card,Delivered,Bangalore
ORD_14465,CUST_6358,2024-05-31,3400,UPI,Delivered,Hyderabad
ORD_14466,CUST_8616,2024-01-13,734,COD,Delivered,Chennai
ORD_14467,CUST_8255,2024-01-08,4668,COD,Cancelled,Bangalore
ORD_14468,CUST_2824,2024-04-01,4591,Netbanking,Delivered,Mumbai
ORD_14469,CUST_4760,2024-04-29,2071,Card,Returned,Pune
ORD_14470,CUST_6147,2023-12-05,4241,UPI,Delivered,Bangalore
ORD_14471,CUST_4075,2023-12-29,1318,UPI,Cancelled,Delhi
ORD_14472,CUST_3507,2024-02-03,854,Netbanking,Returned,Kolkata
ORD_14473,CUST_6205,2024-05-18,1916,COD,Delivered,Bangalore
ORD_14474,CUST_7922,2024-04-25,2702,COD,Returned,Kolkata
ORD_14475,CUST_5866,2024-05-16,3672,Card,Delivered,Hyderabad
ORD_14476,CUST_4485,2024-03-01,481,Netbanking,Delivered,Hyderabad
ORD_14477,CUST_2549,2024-03-03,3909,Netbanking,Cancelled,Bangalore
ORD_14478,CUST_3825,2024-05-31,2607,UPI,Returned,Kolkata
ORD_14479,CUST_1171,2023-12-15,3151,COD,Returned,Delhi
ORD_14480,CUST_2464,2024-01-29,4476,Card,Delivered,Kolkata
ORD_14481,CUST_8849,2023-12-24,2184,Card,Returned,Bangalore
ORD_14482,CUST_5765,2024-04-19,897,Netbanking,Returned,Delhi
ORD_14483,CUST_4494,2024-01-03,3785,Card,Delivered,Bangalore
ORD_14484,CUST_1801,2024-01-12,4689,Card,Delivered,Delhi
ORD_14485,CUST_3834,2024-04-19,1346,Netbanking,Delivered,Kolkata
ORD_14486,CUST_7650,2024-01-12,1695,Netbanking,Returned,Mumbai
ORD_14487,CUST_7041,2023-12-30,3437,Netbanking,Delivered,Bangalore
ORD_14488,CUST_3290,2024-01-15,3190,UPI,Returned,Bangalore
ORD_14489,CUST_7840,2023-12-14,2583,UPI,Delivered,Chennai
ORD_14490,CUST_8558,2024-01-14,4897,COD,Delivered,Kolkata
ORD_14491,CUST_8888,2024-01-08,3038,UPI,Delivered,Pune
ORD_14492,CUST_8883,2024-05-14,2590,UPI,Delivered,Chennai
ORD_14493,CUST_1029,2023-12-25,377,UPI,Delivered,Mumbai
ORD_14494,CUST_6341,2024-02-26,1593,COD,Delivered,Chennai
ORD_14495,CUST_6531,2024-03-28,2028,Netbanking,Cancelled,Pune
ORD_14496,CUST_8213,2024-03-07,3516,Netbanking,Delivered,Chennai
ORD_14497,CUST_4713,2024-04-18,3505,UPI,Delivered,Chennai
ORD_14498,CUST_1898,2024-02-17,1985,COD,Delivered,Bangalore
ORD_14499,CUST_6436,2024-05-02,305,UPI,Delivered,Delhi
ORD_14500,CUST_5821,2024-05-25,1962,UPI,Delivered,Bangalore
ORD_14501,CUST_6187,2024-05-27,863,COD,Returned,Bangalore
ORD_14502,CUST_8266,2023-12-18,2640,Netbanking,Delivered,Chennai
ORD_14503,CUST_1520,2024-03-03,864,Card,Delivered,Pune
ORD_14504,CUST_4720,2024-04-26,4225,Card,Returned,Bangalore
ORD_14505,CUST_8362,2024-05-23,3360,UPI,Delivered,Kolkata
ORD_14506,CUST_1278,2024-04-04,1085,UPI,Returned,Bangalore
ORD_14507,CUST_8923,2023-12-06,2515,Card,Returned,Pune
ORD_14508,CUST_3854,2023-12-25,4081,Netbanking,Delivered,Mumbai
ORD_14509,CUST_4134,2024-02-24,3276,Netbanking,Delivered,Pune
ORD_14510,CUST_6906,2024-05-29,2634,UPI,Returned,Mumbai
ORD_14511,CUST_8960,2023-12-12,4960,COD,Delivered,Mumbai
ORD_14512,CUST_4712,2024-02-13,3072,Netbanking,Delivered,Hyderabad
ORD_14513,CUST_1664,2024-01-21,4132,Card,Cancelled,Chennai
ORD_14514,CUST_6797,2024-02-08,1802,Card,Delivered,Bangalore
ORD_14515,CUST_2776,2024-03-24,4571,UPI,Cancelled,Bangalore
ORD_14516,CUST_4270,2024-05-03,708,Netbanking,Returned,Bangalore
ORD_14517,CUST_4050,2024-04-17,1636,UPI,Delivered,Delhi
