order_id,product_id,quantity,price,discount
ORD_13738,PROD_52,3,834,0%
ORD_13738,PROD_22,1,2216,10%
ORD_13739,PROD_105,3,389,15%
ORD_13739,PROD_51,3,1059,0%
ORD_13740,PROD_277,3,354,15%
ORD_13741,PROD_222,1,221,15%
ORD_13741,PROD_103,2,2435,0%
ORD_13742,PROD_269,2,1905,15%
ORD_13742,PROD_227,3,3188,10%
ORD_13743,PROD_329,3,2901,5%
ORD_13743,PROD_25,3,1369,0%
ORD_13744,PROD_287,2,2120,15%
ORD_13745,PROD_80,1,2050,0%
ORD_13745,PROD_20,3,2668,0%
ORD_13746,PROD_192,2,1432,10%
ORD_13747,PROD_10,1,2977,20%
ORD_13747,PROD_188,3,2663,20%
ORD_13747,PROD_7,1,1608,15%
ORD_13748,PROD_96,3,2537,5%
ORD_13748,PROD_184,2,1916,5%
ORD_13749,PROD_87,3,1731,15%
ORD_13749,PROD_10,2,2701,5%
ORD_13749,PROD_211,3,2534,0%
ORD_13750,PROD_154,1,600,15%
ORD_13750,PROD_285,3,1896,20%
ORD_13751,PROD_134,3,1228,0%
ORD_13751,PROD_264,1,305,0%
ORD_13752,PROD_242,1,1522,10%
ORD_13752,PROD_131,2,2331,0%
ORD_13753,PROD_308,2,2785,10%
ORD_13753,PROD_250,2,2766,0%
ORD_13753,PROD_311,2,915,10%
ORD_13753,PROD_274,1,1239,0%
ORD_13754,PROD_135,2,1829,20%
ORD_13754,PROD_275,1,2380,5%
ORD_13755,PROD_261,2,1518,5%
ORD_13755,PROD_315,2,2441,0%
ORD_13755,PROD_182,1,1125,5%
ORD_13756,PROD_196,3,1053,20%
ORD_13757,PROD_123,1,1956,5%
ORD_13758,PROD_227,1,964,5%
ORD_13758,PROD_208,3,1239,15%
ORD_13758,PROD_311,2,3124,15%
ORD_13758,PROD_192,3,2692,0%
ORD_13759,PROD_172,2,3164,20%
ORD_13759,PROD_21,1,2542,5%
ORD_13759,PROD_99,2,1949,0%
ORD_13759,PROD_327,3,1955,0%
ORD_13760,PROD_44,2,1246,5%
ORD_13760,PROD_266,3,3096,20%
ORD_13761,PROD_107,2,1231,15%
ORD_13761,PROD_246,3,2902,0%
ORD_13761,PROD_250,3,251,5%
ORD_13761,PROD_55,2,721,10%
ORD_13762,PROD_113,2,2891,0%
ORD_13762,PROD_191,2,2546,5%
ORD_13763,PROD_38,3,3075,15%
ORD_13764,PROD_29,3,2740,0%
ORD_13764,PROD_76,3,2435,5%
ORD_13765,PROD_157,2,1967,20%
ORD_13765,PROD_140,3,389,0%
ORD_13766,PROD_209,3,1567,10%
ORD_13766,PROD_223,2,1963,0%
ORD_13766,PROD_226,3,2619,5%
ORD_13766,PROD_137,3,2156,15%
ORD_13767,PROD_82,3,1870,0%
ORD_13768,PROD_270,3,1263,0%
ORD_13768,PROD_224,3,408,5%
ORD_13769,PROD_78,3,1595,0%
ORD_13769,PROD_190,3,2255,20%
ORD_13769,PROD_155,3,2650,15%
ORD_13770,PROD_141,2,2274,10%
ORD_13770,PROD_156,3,3179,5%
ORD_13770,PROD_310,1,2218,0%
ORD_13771,PROD_258,2,2075,5%
ORD_13771,PROD_191,2,2816,5%
ORD_13771,PROD_50,2,2579,5%
ORD_13772,PROD_4,3,3042,5%
ORD_13772,PROD_122,1,770,0%
ORD_13772,PROD_294,3,223,10%
ORD_13772,PROD_4,3,304,0%
ORD_13773,PROD_242,3,2604,0%
ORD_13773,PROD_172,3,2429,0%
ORD_13773,PROD_136,3,1771,15%
ORD_13774,PROD_316,1,2690,0%
ORD_13774,PROD_98,3,2612,15%
ORD_13774,PROD_62,2,1015,0%
ORD_13775,PROD_151,2,1507,5%
ORD_13775,PROD_184,3,2980,5%
ORD_13775,PROD_153,3,2812,0%
ORD_13776,PROD_183,3,1546,10%
ORD_13776,PROD_314,3,2136,0%
ORD_13777,PROD_288,1,229,20%
ORD_13777,PROD_190,2,2294,15%
ORD_13777,PROD_135,2,397,0%
ORD_13777,PROD_297,3,691,0%
ORD_13778,PROD_22,1,1880,15%
ORD_13778,PROD_332,3,2082,0%
ORD_13778,PROD_105,2,1828,15%
ORD_13778,PROD_79,3,3170,15%
ORD_13779,PROD_37,1,543,0%
ORD_13780,PROD_161,2,1650,0%
ORD_13780,PROD_40,3,575,5%
ORD_13780,PROD_226,2,1760,20%
ORD_13781,PROD_253,3,2001,15%
ORD_13781,PROD_11,2,393,0%
ORD_13782,PROD_295,3,1144,5%
ORD_13782,PROD_285,3,1144,0%
ORD_13782,PROD_302,3,2781,15%
ORD_13783,PROD_327,2,627,15%
ORD_13783,PROD_117,1,1324,15%
ORD_13783,PROD_263,3,1487,15%
ORD_13784,PROD_201,2,716,0%
ORD_13784,PROD_333,2,1918,10%
ORD_13784,PROD_330,2,1212,0%
ORD_13784,PROD_46,1,1709,0%
ORD_13785,PROD_45,1,2672,0%
ORD_13785,PROD_79,1,299,15%
ORD_13785,PROD_233,3,379,0%
ORD_13786,PROD_70,1,2987,0%
ORD_13786,PROD_338,1,1551,20%
ORD_13786,PROD_19,1,2325,0%
ORD_13786,PROD_254,2,3119,0%
ORD_13787,PROD_73,1,2898,0%
ORD_13787,PROD_56,3,1949,0%
ORD_13787,PROD_82,2,758,0%
ORD_13788,PROD_243,3,2448,20%
ORD_13788,PROD_316,3,3177,10%
ORD_13788,PROD_100,1,1373,5%
ORD_13789,PROD_232,2,929,0%
ORD_13789,PROD_112,3,512,10%
ORD_13789,PROD_294,3,2717,15%
ORD_13790,PROD_116,2,2054,5%
ORD_13790,PROD_196,2,2466,20%
ORD_13791,PROD_126,3,1340,5%
ORD_13791,PROD_97,2,2916,10%
ORD_13792,PROD_280,3,1486,0%
ORD_13792,PROD_131,3,452,5%
ORD_13792,PROD_16,2,2462,10%
ORD_13793,PROD_148,3,3101,15%
ORD_13793,PROD_77,1,294,0%
ORD_13793,PROD_338,3,1263,15%
ORD_13794,PROD_85,2,1529,0%
ORD_13795,PROD_170,2,231,0%
ORD_13795,PROD_326,2,1171,10%
ORD_13795,PROD_280,1,732,0%
ORD_13795,PROD_195,2,1191,15%
ORD_13796,PROD_308,1,2779,5%
ORD_13797,PROD_170,2,500,20%
ORD_13797,PROD_48,1,734,0%
ORD_13797,PROD_148,3,1195,0%
ORD_13797,PROD_73,2,2250,0%
ORD_13798,PROD_272,1,1009,5%
ORD_13799,PROD_143,3,691,20%
ORD_13799,PROD_81,2,950,0%
ORD_13800,PROD_235,1,1501,5%
ORD_13800,PROD_225,1,1887,10%
ORD_13801,PROD_224,1,690,0%
ORD_13801,PROD_339,3,813,10%
ORD_13801,PROD_154,2,3034,15%
ORD_13801,PROD_177,1,2744,0%
ORD_13802,PROD_228,1,2858,0%
ORD_13803,PROD_270,2,469,15%
ORD_13803,PROD_266,3,2187,5%
ORD_13803,PROD_22,1,3159,20%
ORD_13804,PROD_313,2,1670,0%
ORD_13805,PROD_271,3,1468,0%
ORD_13805,PROD_106,2,1083,5%
ORD_13806,PROD_160,1,1514,20%
ORD_13806,PROD_122,2,1899,10%
ORD_13806,PROD_193,3,2792,0%
ORD_13806,PROD_97,1,2647,0%
ORD_13807,PROD_96,3,554,20%
ORD_13807,PROD_210,3,746,10%
ORD_13808,PROD_36,3,3096,5%
ORD_13808,PROD_131,2,1921,5%
ORD_13808,PROD_243,3,1864,0%
ORD_13808,PROD_58,3,1992,15%
ORD_13809,PROD_219,2,1236,10%
ORD_13809,PROD_279,3,414,15%
ORD_13810,PROD_15,3,2246,5%
ORD_13811,PROD_229,2,2764,10%
ORD_13812,PROD_93,3,701,0%
ORD_13813,PROD_28,2,201,5%
ORD_13813,PROD_280,2,959,0%
ORD_13814,PROD_211,2,1782,15%
ORD_13814,PROD_216,2,229,10%
ORD_13814,PROD_227,3,1277,0%
ORD_13814,PROD_80,3,1289,20%
ORD_13815,PROD_226,2,2527,0%
ORD_13815,PROD_129,2,1223,10%
ORD_13815,PROD_85,2,713,0%
ORD_13815,PROD_65,2,3048,20%
ORD_13816,PROD_290,2,2684,0%
ORD_13816,PROD_271,2,1205,10%
ORD_13816,PROD_262,1,2295,10%
ORD_13817,PROD_222,1,663,20%
ORD_13818,PROD_39,2,1359,10%
ORD_13818,PROD_128,2,1507,20%
ORD_13819,PROD_323,1,1258,0%
ORD_13819,PROD_331,1,2015,5%
ORD_13819,PROD_80,2,1306,5%
ORD_13820,PROD_216,3,2071,15%
ORD_13821,PROD_239,2,2183,0%
ORD_13821,PROD_93,3,2121,0%
ORD_13821,PROD_295,3,1037,20%
ORD_13821,PROD_319,2,1325,15%
ORD_13822,PROD_95,2,2793,5%
ORD_13822,PROD_303,3,881,0%
ORD_13822,PROD_80,3,1097,0%
ORD_13823,PROD_113,1,257,15%
ORD_13824,PROD_51,3,1319,0%
ORD_13824,PROD_80,2,921,0%
ORD_13824,PROD_133,1,1688,0%
ORD_13825,PROD_290,3,2281,0%
ORD_13825,PROD_223,1,2473,0%
ORD_13826,PROD_52,2,1407,5%
ORD_13826,PROD_235,3,2868,15%
ORD_13826,PROD_171,2,2360,0%
ORD_13826,PROD_296,2,1682,15%
ORD_13827,PROD_182,1,1855,0%
ORD_13827,PROD_162,3,861,15%
ORD_13827,PROD_138,2,1138,20%
ORD_13827,PROD_215,3,1236,15%
ORD_13828,PROD_169,3,1724,20%
ORD_13828,PROD_215,1,1041,0%
ORD_13828,PROD_240,2,1501,15%
ORD_13828,PROD_56,3,2904,5%
ORD_13829,PROD_45,1,1465,10%
ORD_13830,PROD_217,1,1974,5%
ORD_13831,PROD_164,2,361,10%
ORD_13831,PROD_118,3,2040,10%
ORD_13831,PROD_44,2,1272,5%
ORD_13831,PROD_333,3,211,0%
ORD_13832,PROD_326,2,731,0%
ORD_13832,PROD_201,1,3177,10%
ORD_13832,PROD_148,1,2499,5%
ORD_13833,PROD_153,2,1758,5%
ORD_13833,PROD_313,3,233,0%
ORD_13833,PROD_285,2,2483,20%
ORD_13834,PROD_201,1,1945,15%
ORD_13835,PROD_6,3,1134,0%
ORD_13835,PROD_164,1,1312,0%
ORD_13836,PROD_135,2,2737,15%
ORD_13836,PROD_241,1,1678,10%
ORD_13836,PROD_186,3,2351,15%
ORD_13836,PROD_295,2,3151,0%
ORD_13837,PROD_175,3,2490,15%
ORD_13837,PROD_217,1,2622,20%
ORD_13838,PROD_131,1,1581,15%
ORD_13838,PROD_144,3,985,0%
ORD_13839,PROD_211,3,2416,15%
ORD_13839,PROD_267,1,550,0%
ORD_13839,PROD_314,3,630,0%
ORD_13839,PROD_97,3,590,0%
ORD_13840,PROD_175,1,2338,5%
ORD_13840,PROD_38,1,1426,10%
ORD_13840,PROD_105,1,1832,5%
ORD_13841,PROD_114,3,2871,20%
ORD_13841,PROD_85,2,645,10%
ORD_13841,PROD_313,1,2743,0%
ORD_13842,PROD_122,1,826,0%
ORD_13842,PROD_20,3,2424,0%
ORD_13843,PROD_76,2,705,0%
ORD_13843,PROD_212,3,3180,0%
ORD_13843,PROD_92,2,2644,15%
ORD_13843,PROD_249,1,1658,10%
ORD_13844,PROD_49,1,2585,0%
ORD_13844,PROD_89,3,1707,0%
ORD_13844,PROD_193,2,2158,0%
ORD_13845,PROD_184,3,1112,0%
ORD_13845,PROD_279,1,1847,10%
ORD_13845,PROD_123,3,252,15%
ORD_13846,PROD_239,3,1046,0%
ORD_13847,PROD_341,2,1124,0%
ORD_13847,PROD_197,3,2776,15%
ORD_13847,PROD_76,2,1552,15%
ORD_13847,PROD_175,1,1871,0%
ORD_13848,PROD_287,3,1159,10%
ORD_13849,PROD_211,1,2197,0%
ORD_13849,PROD_290,1,904,0%
ORD_13849,PROD_240,2,2357,0%
ORD_13849,PROD_221,3,3028,10%
ORD_13850,PROD_89,2,414,0%
ORD_13851,PROD_290,3,223,0%
ORD_13851,PROD_27,2,1098,0%
ORD_13851,PROD_122,1,3087,5%
ORD_13851,PROD_32,1,841,0%
ORD_13852,PROD_197,1,304,0%
ORD_13853,PROD_71,2,657,0%
ORD_13853,PROD_200,1,988,10%
ORD_13853,PROD_145,3,564,15%
ORD_13853,PROD_253,3,530,15%
ORD_13854,PROD_308,3,2231,0%
ORD_13855,PROD_148,1,678,15%
ORD_13855,PROD_189,1,280,0%
ORD_13856,PROD_116,3,1900,15%
ORD_13857,PROD_68,2,2992,0%
ORD_13858,PROD_38,1,2755,10%
ORD_13858,PROD_304,3,2364,20%
ORD_13858,PROD_15,1,1659,0%
ORD_13859,PROD_21,2,2187,0%
ORD_13860,PROD_189,2,1991,15%
ORD_13860,PROD_99,3,1348,10%
ORD_13861,PROD_187,1,2043,0%
ORD_13861,PROD_144,2,1519,10%
ORD_13862,PROD_316,2,715,20%
ORD_13862,PROD_338,1,2570,0%
ORD_13862,PROD_124,1,1422,20%
ORD_13863,PROD_280,1,226,0%
ORD_13863,PROD_178,2,875,20%
ORD_13864,PROD_229,2,637,15%
ORD_13864,PROD_328,1,2359,20%
ORD_13865,PROD_314,2,2443,0%
ORD_13865,PROD_313,2,1993,5%
ORD_13865,PROD_272,3,3020,15%
ORD_13866,PROD_308,2,1545,10%
ORD_13866,PROD_11,2,672,15%
ORD_13867,PROD_77,1,1009,15%
ORD_13867,PROD_29,3,1486,0%
ORD_13868,PROD_99,2,229,5%
ORD_13868,PROD_308,3,1636,0%
ORD_13869,PROD_149,3,535,15%
ORD_13869,PROD_202,3,2967,5%
ORD_13869,PROD_145,3,1956,10%
ORD_13870,PROD_173,2,2543,0%
ORD_13870,PROD_318,1,289,20%
ORD_13871,PROD_243,2,637,15%
ORD_13871,PROD_166,2,901,10%
ORD_13871,PROD_3,3,1838,0%
ORD_13871,PROD_329,3,1631,10%
ORD_13872,PROD_84,3,1844,20%
ORD_13872,PROD_307,2,2430,0%
ORD_13872,PROD_240,2,952,0%
ORD_13873,PROD_294,1,2912,0%
ORD_13873,PROD_303,2,1473,20%
ORD_13874,PROD_66,3,449,10%
ORD_13874,PROD_242,3,911,15%
ORD_13875,PROD_98,2,2602,0%
ORD_13875,PROD_18,1,278,10%
ORD_13876,PROD_116,2,539,20%
ORD_13876,PROD_105,3,2473,0%
ORD_13876,PROD_11,2,583,20%
ORD_13877,PROD_146,2,1739,20%
ORD_13877,PROD_222,3,1265,0%
ORD_13877,PROD_235,3,2688,20%
ORD_13877,PROD_157,1,1367,15%
ORD_13878,PROD_238,1,533,0%
ORD_13879,PROD_48,1,2478,0%
ORD_13880,PROD_209,3,2568,0%
ORD_13880,PROD_318,2,1689,0%
ORD_13880,PROD_114,1,1241,5%
ORD_13880,PROD_58,1,1518,20%
ORD_13881,PROD_34,2,2557,0%
ORD_13881,PROD_97,3,1548,0%
ORD_13881,PROD_330,2,1169,0%
ORD_13881,PROD_274,3,1829,0%
ORD_13882,PROD_283,3,476,5%
ORD_13882,PROD_36,1,868,5%
ORD_13882,PROD_244,2,632,0%
ORD_13883,PROD_206,1,1141,15%
ORD_13883,PROD_173,3,727,20%
ORD_13883,PROD_24,2,810,0%
ORD_13883,PROD_142,2,2456,0%
ORD_13884,PROD_271,1,2024,0%
ORD_13884,PROD_111,1,782,0%
ORD_13885,PROD_337,3,773,15%
ORD_13885,PROD_217,1,1701,0%
ORD_13885,PROD_13,2,2079,5%
ORD_13885,PROD_199,3,1387,20%
ORD_13886,PROD_122,1,1626,0%
ORD_13886,PROD_153,1,2755,0%
ORD_13886,PROD_64,3,504,0%
ORD_13886,PROD_28,3,2385,0%
ORD_13887,PROD_81,2,2588,0%
ORD_13888,PROD_103,2,741,20%
ORD_13888,PROD_258,2,2049,15%
ORD_13889,PROD_78,1,1623,0%
ORD_13890,PROD_95,3,2017,20%
ORD_13891,PROD_18,2,998,0%
ORD_13891,PROD_234,2,1265,15%
ORD_13891,PROD_69,2,813,20%
ORD_13891,PROD_144,1,2462,5%
ORD_13892,PROD_201,3,258,5%
ORD_13892,PROD_287,1,2942,0%
ORD_13893,PROD_231,2,631,5%
ORD_13893,PROD_176,3,2198,0%
ORD_13893,PROD_83,3,1691,0%
ORD_13894,PROD_131,2,1064,0%
ORD_13895,PROD_331,1,1719,15%
ORD_13895,PROD_54,3,526,5%
ORD_13896,PROD_22,2,2139,5%
ORD_13896,PROD_319,1,1686,0%
ORD_13897,PROD_160,3,252,0%
ORD_13897,PROD_266,3,1016,15%
ORD_13898,PROD_277,3,1636,0%
ORD_13898,PROD_242,3,2702,0%
ORD_13899,PROD_59,3,1937,5%
ORD_13899,PROD_255,2,3147,0%
ORD_13899,PROD_314,1,1017,0%
ORD_13899,PROD_133,1,768,20%
ORD_13900,PROD_184,2,2376,20%
ORD_13900,PROD_331,1,875,0%
ORD_13900,PROD_17,2,1876,0%
ORD_13900,PROD_133,2,807,20%
ORD_13901,PROD_219,2,1362,20%
ORD_13901,PROD_324,1,2078,20%
ORD_13902,PROD_25,3,2215,0%
ORD_13902,PROD_8,3,1869,0%
ORD_13902,PROD_115,1,1637,10%
ORD_13903,PROD_42,3,752,15%
ORD_13903,PROD_279,1,1323,0%
ORD_13904,PROD_184,3,1311,10%
ORD_13904,PROD_101,3,2140,20%
ORD_13904,PROD_302,3,2311,0%
ORD_13905,PROD_68,2,221,5%
ORD_13905,PROD_183,1,2598,0%
ORD_13905,PROD_21,2,768,10%
ORD_13905,PROD_32,3,327,10%
ORD_13906,PROD_186,3,2271,0%
ORD_13906,PROD_184,3,2484,0%
ORD_13906,PROD_227,1,2059,5%
ORD_13906,PROD_256,3,2825,15%
ORD_13907,PROD_162,3,2689,0%
ORD_13908,PROD_115,2,1167,5%
ORD_13908,PROD_253,3,1022,15%
ORD_13909,PROD_317,2,768,0%
ORD_13910,PROD_133,1,1059,0%
ORD_13911,PROD_231,2,3123,0%
ORD_13911,PROD_83,1,1407,5%
ORD_13911,PROD_36,2,2599,15%
ORD_13912,PROD_148,2,2782,0%
ORD_13912,PROD_245,2,1835,0%
ORD_13912,PROD_20,3,1927,20%
ORD_13912,PROD_135,2,565,5%
ORD_13913,PROD_135,1,1317,0%
ORD_13913,PROD_60,3,792,15%
ORD_13914,PROD_234,1,681,20%
ORD_13914,PROD_75,2,461,15%
ORD_13914,PROD_111,1,2736,20%
ORD_13915,PROD_149,1,936,15%
ORD_13915,PROD_221,2,1065,0%
ORD_13915,PROD_68,3,3130,0%
ORD_13916,PROD_218,2,831,20%
ORD_13916,PROD_275,1,3101,0%
ORD_13916,PROD_35,1,434,5%
ORD_13916,PROD_110,2,3115,15%
ORD_13917,PROD_310,3,1397,20%
ORD_13917,PROD_39,1,2863,15%
ORD_13917,PROD_98,3,290,10%
ORD_13917,PROD_205,3,1274,5%
ORD_13918,PROD_66,1,717,5%
ORD_13919,PROD_127,1,3057,15%
ORD_13919,PROD_171,1,1852,20%
ORD_13920,PROD_173,2,635,10%
ORD_13920,PROD_77,1,1611,10%
ORD_13920,PROD_112,1,491,0%
ORD_13920,PROD_230,3,546,15%
ORD_13921,PROD_107,2,889,20%
ORD_13922,PROD_66,2,333,0%
ORD_13922,PROD_337,1,1001,5%
ORD_13923,PROD_254,1,2078,20%
ORD_13923,PROD_243,3,2064,5%
ORD_13923,PROD_76,2,377,0%
ORD_13923,PROD_232,1,2585,5%
ORD_13924,PROD_284,2,2201,15%
ORD_13925,PROD_298,3,1464,0%
ORD_13925,PROD_288,1,656,10%
ORD_13926,PROD_151,2,2591,15%
ORD_13926,PROD_331,3,2143,10%
ORD_13927,PROD_333,1,746,5%
ORD_13927,PROD_154,2,568,5%
ORD_13927,PROD_81,3,509,20%
ORD_13928,PROD_339,2,2124,20%
ORD_13928,PROD_219,3,1914,20%
ORD_13928,PROD_81,3,1257,5%
ORD_13928,PROD_170,2,3182,15%
ORD_13929,PROD_117,2,3097,0%
ORD_13929,PROD_73,2,2172,5%
ORD_13929,PROD_255,1,2001,15%
ORD_13929,PROD_265,3,646,10%
ORD_13930,PROD_211,3,2423,0%
ORD_13930,PROD_64,2,2490,10%
ORD_13930,PROD_299,2,1829,10%
ORD_13930,PROD_12,2,1889,0%
ORD_13931,PROD_282,3,961,5%
ORD_13931,PROD_44,2,1019,10%
ORD_13931,PROD_232,3,2138,10%
ORD_13931,PROD_179,1,1562,0%
ORD_13932,PROD_248,3,2357,0%
ORD_13932,PROD_202,3,1157,0%
ORD_13932,PROD_186,3,633,10%
ORD_13932,PROD_312,2,1350,0%
ORD_13933,PROD_3,2,2272,0%
ORD_13933,PROD_199,3,960,0%
ORD_13933,PROD_50,2,1451,0%
ORD_13934,PROD_326,1,2677,0%
ORD_13935,PROD_228,1,242,0%
ORD_13935,PROD_22,2,318,0%
ORD_13936,PROD_132,3,2392,0%
ORD_13936,PROD_19,2,788,10%
ORD_13936,PROD_197,2,2317,0%
ORD_13936,PROD_55,2,2831,0%
ORD_13937,PROD_329,1,2761,0%
ORD_13937,PROD_102,2,1990,20%
ORD_13937,PROD_320,1,2918,0%
ORD_13938,PROD_12,2,1886,0%
ORD_13938,PROD_8,3,537,15%
ORD_13938,PROD_218,3,567,10%
ORD_13938,PROD_9,2,1742,20%
ORD_13939,PROD_9,3,2237,20%
ORD_13939,PROD_247,3,2049,20%
ORD_13939,PROD_290,1,492,5%
ORD_13940,PROD_7,3,2519,5%
ORD_13940,PROD_203,3,934,15%
ORD_13941,PROD_162,2,435,5%
ORD_13941,PROD_172,1,2152,5%
ORD_13941,PROD_130,2,1138,20%
ORD_13941,PROD_300,3,2452,5%
ORD_13942,PROD_332,3,1601,0%
ORD_13942,PROD_107,3,2365,20%
ORD_13942,PROD_284,3,1305,0%
ORD_13942,PROD_28,3,1395,20%
ORD_13943,PROD_29,3,1341,5%
ORD_13943,PROD_63,3,2771,15%
ORD_13943,PROD_317,3,1111,5%
ORD_13943,PROD_240,2,2673,0%
ORD_13944,PROD_167,2,424,0%
ORD_13944,PROD_110,1,3044,0%
ORD_13944,PROD_10,3,3084,0%
ORD_13944,PROD_72,2,3164,0%
ORD_13945,PROD_131,3,1345,5%
ORD_13945,PROD_120,2,795,10%
ORD_13945,PROD_224,3,872,20%
ORD_13946,PROD_84,3,275,0%
ORD_13946,PROD_280,1,906,20%
ORD_13947,PROD_108,3,1035,0%
ORD_13948,PROD_177,2,3031,20%
ORD_13948,PROD_341,1,2876,0%
ORD_13948,PROD_174,3,1401,15%
ORD_13948,PROD_250,3,1694,15%
ORD_13949,PROD_135,3,2415,5%
ORD_13949,PROD_78,3,2585,0%
ORD_13950,PROD_118,3,328,5%
ORD_13950,PROD_108,2,982,0%
ORD_13950,PROD_301,1,464,5%
ORD_13950,PROD_287,1,2404,0%
ORD_13951,PROD_107,3,1070,0%
ORD_13951,PROD_284,2,1614,15%
ORD_13952,PROD_94,2,2158,20%
ORD_13953,PROD_97,3,1636,20%
ORD_13953,PROD_31,1,1809,0%
ORD_13953,PROD_243,2,1405,20%
ORD_13953,PROD_197,1,2184,0%
ORD_13954,PROD_104,2,1612,15%
ORD_13955,PROD_149,3,2796,0%
ORD_13955,PROD_305,2,2539,0%
ORD_13955,PROD_46,3,2379,10%
ORD_13956,PROD_337,2,2130,5%
ORD_13957,PROD_306,2,2505,10%
ORD_13958,PROD_77,2,2044,0%
ORD_13958,PROD_264,1,3026,0%
ORD_13958,PROD_197,3,2666,5%
ORD_13958,PROD_188,1,2327,0%
ORD_13959,PROD_301,1,1918,0%
ORD_13960,PROD_44,1,787,10%
ORD_13960,PROD_123,3,689,20%
ORD_13961,PROD_26,1,1360,10%
ORD_13962,PROD_149,2,2037,5%
ORD_13962,PROD_55,3,2465,0%
ORD_13962,PROD_39,2,1772,5%
ORD_13962,PROD_33,2,2803,0%
ORD_13963,PROD_265,3,2877,20%
ORD_13964,PROD_17,2,2552,0%
ORD_13964,PROD_162,1,242,0%
ORD_13964,PROD_227,1,524,0%
ORD_13965,PROD_133,1,2233,0%
ORD_13966,PROD_223,1,1656,10%
ORD_13966,PROD_140,2,3006,15%
ORD_13967,PROD_268,2,782,0%
ORD_13967,PROD_80,3,1900,0%
ORD_13967,PROD_148,3,2890,0%
ORD_13968,PROD_158,2,1786,0%
ORD_13968,PROD_69,3,2936,20%
ORD_13969,PROD_264,1,309,0%
ORD_13969,PROD_110,2,3146,0%
ORD_13970,PROD_184,2,2765,10%
ORD_13971,PROD_18,3,3124,0%
ORD_13971,PROD_194,2,394,10%
ORD_13972,PROD_219,3,2574,5%
ORD_13973,PROD_334,1,2548,5%
ORD_13973,PROD_182,1,351,15%
ORD_13973,PROD_305,1,931,10%
ORD_13974,PROD_169,3,258,0%
ORD_13974,PROD_288,2,1571,0%
ORD_13975,PROD_131,2,3146,5%
ORD_13975,PROD_22,3,2525,0%
ORD_13975,PROD_246,2,691,15%
ORD_13976,PROD_302,2,3037,0%
ORD_13976,PROD_34,2,1264,10%
ORD_13976,PROD_188,3,2639,0%
ORD_13977,PROD_323,1,2877,0%
ORD_13977,PROD_26,1,904,0%
ORD_13977,PROD_211,3,906,5%
ORD_13978,PROD_1,3,3090,5%
ORD_13978,PROD_103,1,448,0%
ORD_13979,PROD_304,2,635,15%
ORD_13979,PROD_251,1,3167,5%
ORD_13979,PROD_244,3,1950,5%
ORD_13980,PROD_189,1,1755,10%
ORD_13980,PROD_246,1,2691,10%
ORD_13980,PROD_15,2,2881,0%
ORD_13980,PROD_323,1,1076,20%
ORD_13981,PROD_131,3,1309,0%
ORD_13981,PROD_341,2,294,0%
ORD_13981,PROD_124,1,2328,5%
ORD_13981,PROD_140,2,973,10%
ORD_13982,PROD_23,3,2686,15%
ORD_13982,PROD_134,3,2538,5%
ORD_13982,PROD_5,2,578,20%
ORD_13982,PROD_280,2,465,10%
ORD_13983,PROD_325,2,603,15%
ORD_13983,PROD_277,2,564,20%
ORD_13984,PROD_197,1,1038,0%
ORD_13984,PROD_283,3,3169,0%
ORD_13984,PROD_2,2,525,0%
ORD_13984,PROD_38,1,1348,5%
ORD_13985,PROD_90,1,354,0%
ORD_13986,PROD_63,2,3127,10%
ORD_13986,PROD_259,1,430,0%
ORD_13987,PROD_155,1,648,5%
ORD_13988,PROD_76,2,2656,10%
ORD_13988,PROD_329,1,1241,10%
ORD_13989,PROD_60,3,2541,5%
ORD_13989,PROD_147,3,2146,20%
ORD_13989,PROD_300,2,1768,20%
ORD_13990,PROD_226,1,1971,20%
ORD_13991,PROD_139,1,970,5%
ORD_13992,PROD_124,2,2192,15%
ORD_13992,PROD_318,3,398,0%
ORD_13992,PROD_328,2,2790,15%
ORD_13993,PROD_236,3,1175,20%
ORD_13993,PROD_218,3,1102,20%
ORD_13993,PROD_202,2,2080,15%
ORD_13994,PROD_322,2,316,5%
ORD_13994,PROD_167,1,1575,0%
ORD_13994,PROD_180,1,3199,0%
ORD_13994,PROD_201,2,2874,5%
ORD_13995,PROD_42,2,1668,15%
ORD_13996,PROD_88,3,2204,0%
ORD_13996,PROD_286,2,749,0%
ORD_13997,PROD_168,1,1235,0%
ORD_13998,PROD_164,1,996,0%
ORD_13999,PROD_157,2,2634,5%
ORD_13999,PROD_54,3,2699,0%
ORD_14000,PROD_222,1,941,5%
ORD_14000,PROD_135,2,2356,5%
ORD_14000,PROD_32,1,609,20%
ORD_14000,PROD_304,2,1334,0%
ORD_14001,PROD_175,2,1873,15%
ORD_14001,PROD_71,3,717,0%
ORD_14001,PROD_166,3,670,0%
ORD_14001,PROD_262,3,3014,0%
ORD_14002,PROD_126,1,1662,15%
ORD_14002,PROD_281,3,1773,0%
ORD_14002,PROD_310,3,1331,0%
ORD_14003,PROD_241,1,2769,10%
ORD_14003,PROD_289,2,420,10%
ORD_14003,PROD_323,2,991,0%
ORD_14003,PROD_215,2,920,5%
ORD_14004,PROD_15,3,1169,5%
ORD_14004,PROD_235,1,2331,5%
ORD_14004,PROD_167,1,1482,0%
ORD_14005,PROD_58,3,2481,20%
